类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,记得要忘记（当当独家专享版，附赠8P清新文艺志+特制精美书签）,余言,22.60,百花洲文艺出版社,自营,◆随书附赠由欣欣向爱编辑部精心打造文艺月报《向爱物语》四折页及 世界上的另一个我 双书签。 ◆青春文学纯爱范本，十周年完美纪念版，全新修订，新增2万字番外并收录同人文。 ◆九亿少女的梦，回不去的青葱光阴，再爱一次，再伤一回。 ◆失去记忆，失去爱情，失去生命，只求不失去你。 ◆爱一个人的方式，是选择记得还是忘记？感谢世界上的另一个我，记得去爱你。
青春爱情文学,我的黑色小礼服,金珉序/韩美花,19.90,北京联合出版公司,自营,● 《我的黑色小礼服》是女性成长主题里让我激动的一本书。我相信：每一个女生，在刚开始独立生活的那几年，都少不了一个人在深夜里蒙着被子大哭的经历。工作上的难题，爱情的烦恼，对未来的焦虑，对自己想要过哪种生活的困惑；有时候，只是一丁点的小挫折都会成为压死骆驼的后一根稻草，让我们瞬间崩溃。 ● 书架上有那么多的指导人生的书，二十几岁该干什么，三十岁前要怎么样；有那么多的职场达人、爱情赢家、人生导师，试图用他们的经验治愈这一切，他们告诉我们迷茫不可怕，真爱会有的，努力吧，一切都会好！可读完之后，并没有改变我们心里*难过的那部分：孤独。这种难过，并不是要别人来替我们指一条路。每一个站在二十几岁的难关上的人，需要的只是深深的理解。《我的黑色小礼服》就是这样一本书。它的很多段落让我放声大哭，
青春爱情文学,我一直在你身边,顾西爵/白马时光,21.40,百花洲文艺出版社,自营,◆暖萌青春代言人顾西爵首度倾心抒写前世今生感人力作。 ◆一个纠缠千载的感人故事，一段跨越时空的不悔深情。 ◆我心里有个空洞，用千年等你来填满；我会一直在你身边，即便不说出一声喜欢。 ◆超值附赠一套唯美手绘相思签赠送暖萌青春速写本。 重磅推荐： 《和你在一起才是全世界》：超萌超暖的恋爱日常，萌点笑点爆棚！世界很大，人山人海；世界很小，只你共我。随书附赠暖萌年历卡册。 《原来你还在这里》（插图纪念版）：辛夷坞暖伤青春经典之作。同名电影主演刘亦菲感动推荐。 《拾光里的我们》：在所有人事已非的景色里，我只喜欢你。超值赠送唯美拾光蜜语卡片。
青春爱情文学,假如爱情听不见,清闲丫头,22.60,江苏文艺出版社,自营,倾城记 是博采雅集本年度重磅推出的言情产品线， 倾城记 与诸多一线大神签约合作，策划出版了多本畅销书籍并成功授权运作了数本影视版权，与全国多家影视公司均有合作。 倾城记 品牌系列重磅产品共包括：《倦寻芳》、《凝爱成珠》、《为你唱情歌》、《羽白》、《寻瑶》、《倾世风华》、《孤凤吟》、《浮生三世》、《逆天皇妃》等畅销书籍。 待出版上市的有《东风恶》、《废后将军》、《路从今夜白》、《路从今夜白：校园篇》等作品。 倾城记重磅作品，《假如爱情听不见》，网络原名《读心术》重磅上市，精彩不容错过。 他被命运遗忘在世上*安静的角落 即使世界以痛吻他，他依然从容微笑，安然优雅。 他拥有干净的灵魂，明亮的笑容，俊朗的面孔，优雅的举止。 虽历经坎坷，却从容不迫。 独家赠送：暖萌剧场 精美海报
青春爱情文学,我们没有在一起,吴忠全,20.10,长江文艺出版社,自营,黑暗的偏执，引发了读者广泛的讨论，被誉为 黑暗骑士 。之后的作品也总是不可避免的展现他对于命运悲剧的审美。然而在书写关于爱情的短篇作品时，吴忠全将他的 黑暗特质 完全地隐藏了，他用他*细腻*柔情的笔触呈现出*深情的故事，以其另外的一种方式刺痛人心，被它震撼被它触动之后，你会发现，温情的力量完全不容小觑。
青春爱情文学,以我今生所有甜,六盲星/魅丽文化,23.40,江苏凤凰文艺出版社,自营,继热播剧《韫色过浓》后 人气作者六盲星 高甜电竞文 新增甜蜜番外 暴躁 枪神 邵乾乾 戏精 校草林嘉措 偶像包袱太重 游戏菜鸟林嘉措装上变声器，整天卖萌求罩 马甲 一朝掉落，温柔 男神 形象尽毁 邵乾乾叉腰：林嘉措，你这个骗子！ 邵乾乾，有件事我肯定没骗你！ 什么事？ 我喜欢你这件事。
青春爱情文学,月都花落，沧海花开,君子以泽,21.20,湖南文艺出版社,自营,诗词是中国人的宗教。 林语堂 * 君子以泽九年诗词创作，三年沉淀，诗词古风爱情小说《月都花落，沧海花开》，融入诗经风雅颂、建安风骨、唐诗遗风、宋词余韵、元曲抒情，典雅情深。 * 中国作家协会、英国剑桥大学幸福亚太研究院鼎力推荐。 * 中国作协副主席、上海文联副主席、著名作家叶辛作序。 *继2008年英伦风血族神话《贵族》，2009至2011年宗教风神话小说《奥汀的祝福》《*后的女神》，2012年中国古风妖鬼神话《奈何》后，君子以泽重装出发回归神话之作，千万读者期待已久。 *《月都花落，沧海花开》收录《洛薇卷：溯昭辞》及《胤泽卷：曾经沧海》，一次揭开明月沉落沧海大结局之真相。 * 收录君子以泽全新诗歌，《沧海明月》《奈何》《问桃花佛》《吾师美人》《溽暑前花影嶙峋记》《法华醉月与离人书》《合卮
青春爱情文学,沉香雪,是今,19.30,中国文联出版社,自营,撺掇表哥私奔，抗拒京城选秀，向王爷表白，求皇上赐婚，还有什么是她慕容雪不敢做的？！ 千金闺蜜破釜沉舟，与冷面王爷演绎逆袭绝恋！ 晋江**实力古言写手【是今】殿堂力作 独家赠送甜蜜番外
青春爱情文学,奇葩王者说,夜观天花板,24.10,长江出版社,自营,1 ， 八卦八卦八卦！ 网红皇帝们 的奇葩病史大公开 一提到 皇帝 ，很多人想到的词便是：霸气外漏、高高在上、冷漠高贵、万人敬仰 NONONO ，其实这些是我们对皇帝的偏见，真实的他们可都萌萌哒！ 沉迷工作无法自拔的雍正，改名字上瘾的唐玄宗， cosplay 鼻祖汉灵帝 这些你从未见过的皇帝的另一面，将生动出现在《奇葩王者说》一书中。本书充分尊重史实，行文幽默诙谐，满足你的八卦欲望，还原一个真实、鲜活、与众不同的奇葩王者！ 2，轻学术，迎合大众历史阅读新需求！ 颠覆严肃正史，一本正经的冷幽默 历史类图书是畅销书的重要类型之一。伴随着 读史热 ，大众历史阅读上升到了一个新阶段，即由对 戏说 趣说 的兴趣转向对真实历史的好奇与探寻，口味要求 广而精 。《奇葩王者说》选取了大家耳熟能详的 网红皇帝 ，
青春爱情文学,钱多多嫁人记,人海中,21.00,百花洲文艺出版社,自营,本书是中国钻石级畅销婚恋小说女王人海中的作品里，**社会话题度的一部经典作品。由本书翻拍的电视剧制霸卫视黄金档掀收拾高潮，由当红花旦刘涛主演地本书网络剧播放量过35亿，本书改编地同名话剧连续多年全国巡演经久不衰。钱多多也成为了亿万“嫁得漂亮”不如“活得漂亮”的单身女性代言人。这个年代并不需要“剩女”标签，只要活得精彩，每个人都可以是钱多多。 本书是《钱多多嫁人记》的完美增补典藏版，作者独家撰写了三万字番外揭秘了故事中人许多不为人知的感人故事。
青春爱情文学,你是我的药,锦竹,20.50,中国电影出版社,自营,易淮礼： 无论岁月如何变迁，你认不出我的样子，我还是那么爱你。 夏夏： 万人之中，我只能认出你。因为在万人之中，只有你看我的眼神坚定而深情。 爱你是病，我已病入骨髓。你是医我的药。 这部《你是我的药》是创下100万册畅销记录 告白三部曲 作者锦竹，自《如若有你，一生何求》后的一部佳作，它讲述了一位脸盲症女孩与她的主治医生的动人爱情故事，剧情极致深情感人。 爱情，如果时光流逝它还没熄灭，就让它再次燃烧。
青春爱情文学,何时雾散尽 居筱亦（音乐系才女×妹狂魔情感大戏！新增番外甜蜜小剧场5则+作者真情流露创作笔记+海量24万字全新完美修订）,居筱亦,20.50,江苏文艺出版社,自营,作品特色 1.故事： 四年前一桩悲惨事故贯穿全文始末，故事充满悬念，环环紧扣，不到*后不知结局。 2.角色：男主商业骄子，女主音乐系才女，CP组合极受欢迎，两人相爱相杀，故事脉络曲折，情节有张有弛，紧张好看。 3.情节：男主以身入局实力撩妹，霸道与温柔并存，少女心分分钟沦陷。全文温情、深情，甜、虐，两种*感受刺激感官。 4.思想：女主面对人生突如其来的转折选择坚强面对，生活独立自强，在爱情上始终恪守自己的原则，对家人关怀备至感人肺腑，能够为广大青少年提供积极向上的价值观取向。
青春爱情文学,青梅竹马，去哪儿啊（媲美《何以笙箫默》的纯爱手册，同人大神世博圆满2原创言情。五个小伙伴源远流长的爱恨纠葛，属于我们每一,黄石PK,18.80,江苏文艺出版社,自营,★媲美《何以笙箫默》的纯爱手册，同人大神世博圆满2***原创言情。 ★2014年*纯粹干净的爱情、*纠结的暗恋、*神秘莫测的青梅竹马。 ★集养成系宠文、娱乐圈文为一体的致青春小说。 ★属于我们每一个人蠢萌蠢萌的 小爱情 ，没有更多的杂质，这是爱本身的味道。 ★呆萌、御姐、腹黑、傲娇、暖男集体出没，青梅竹马是这世上*地老天荒的童话。 五个小伙伴源远流长的爱恨纠葛，属于我们每一个人蠢萌蠢萌的 小爱情 。 万字独家番外甜蜜首发 有些人，一时错过，就是一世。幸好，她等到了他。 * 青梅竹马，去哪儿啊？ 我要去别人床上玩耍呀！ 你去呀~ 滚蛋，你把我压得死死的，我怎么去！ * 青梅竹马，去哪儿啊？ 我去哪儿，你去哪儿吗？ 是啊！ 那我回家，你跟我回家吗？
青春爱情文学,你的温度，我的幸福（当当独家签名版）,江雪落,22.70,作家出版社,自营,畅销华语暖心文学**人江雪落全新深情之作，*美*浪漫的长篇都市情感小说，打动千万读者的文字——原来爱情需要陪伴。 一场纠葛缠绕的爱情，触动千万读者渴望爱情的追寻。 苏小懒，梅子黄时雨，自由极光联袂深情推荐。 随书附赠爱情温度卡，当当网独家作者签名版！
青春爱情文学,漂亮的他不说话,江小绿/大鱼文化,23.90,百花洲文艺出版社,自营,新增独家番外一则 10亿 积分 400万 点击量 超高人气偏执重生初恋经典 木棉暗恋的那个男孩，叫林慕安，生的十分漂亮。 他总是独来独往，沉默又阴郁。 可是有一天，林慕安不在了。 木棉重回到了三个月前。 你站在深渊，困于黑暗之中。 我愿披荆斩棘，引你入万丈红尘之上，别怕 荣辱浮沉，我来渡你。 往后余生，我来陪你。
青春爱情文学,半暖时光,桐华,22.50,中国友谊出版公司,自营,?桐华唯美时光系列 一段感情的开始，需要两个人同意，可一段感情的结束，只要一个人决定。她毫不留恋 地转身离去。他却仍在原地徘徊，期待着她的回心转意。 ?桐华2020年的经典修订版，新增套系版序言 时隔多年，站在全新的立场和视角对故事进行解读，是值得收藏的经典版。 ?随书赠送精美 晴雨伞 书签 人生路漫漫，你总会遇见那么一个人，和你一起拨云见日，等雨停，等花开。 ?封面设计上启动全新的设计理念和风格，封面创意：答案是树也是路。 阳光终会穿过纵横交错的枝头，撒在地上，也撒进心里。那是树也是路啊，毕竟一辈子 那么长，怎么可能没有几个嶙峋的岔路弯口，你遇见了谁，发生了怎样的故事都只有迎 面相逢的那一刻，大幕徐徐拉开。但别怕，面朝阳光，就一定会把阴影留在背后。
